RCRC_ID_key,District,Township,Village,Sub-Village,LastName,FirstName,Gender,ID_type,ID_nb,Birth_date,Address,Mobile_nb,Mobile_Provider,HH_nb,Male_nb,Female_nb,Children_nb,Criteria1,Criteria2,CriteriaN,VoucherNB,Commod1,Commod2,Commod3,Commod4,CommodN,Planned_dist_date
6420,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6421,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6422,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6423,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6424,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6425,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6426,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6427,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6428,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6429,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6430,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6431,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6432,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6433,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6434,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6435,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6436,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6437,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6438,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6439,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6440,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6441,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6442,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6443,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6444,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6445,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6446,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6447,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6448,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6449,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6450,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6451,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6452,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6453,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6454,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6455,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6456,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6457,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6458,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6459,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6460,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6461,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6462,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6463,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6464,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6465,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6466,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6467,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6468,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6469,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6470,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6471,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6472,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6473,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6474,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6475,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6476,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6477,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6478,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6479,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6480,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6481,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6482,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6483,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6484,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6485,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6486,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6487,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6488,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6489,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6490,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6491,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6492,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6493,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6494,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6495,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6496,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6497,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6498,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6499,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6500,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6501,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6502,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6503,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6504,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6505,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6506,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6507,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6508,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6509,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6510,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6511,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6512,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6513,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6514,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6515,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6516,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6517,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6518,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6519,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6520,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6521,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6522,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6523,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6524,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6525,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6526,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6527,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6528,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6529,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6530,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6531,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6532,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6533,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6534,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6535,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6536,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6537,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6538,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6539,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6540,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6541,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6542,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6543,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6544,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6545,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6546,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6547,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6548,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6549,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6550,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6551,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6552,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6553,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6554,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6555,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6556,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6557,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6558,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6559,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6560,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6561,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6562,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6563,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6564,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6565,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6566,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6567,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6568,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
6569,0,0,0,0,0,0,0,0,0,00/01/1900,0,0,0,0,0,0,0,0,0,0,0,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900,00/01/1900
